performance_id,employee_id,review_period,review_date,performance_score_1to5,manager_rating_1to5,goals_total,goals_achieved,goal_completion_rate_pct,peer_feedback_score_1to5,had_recent_training_last_180d
PRF004050,EMP00940,2025-H1,2025-06-30,3.59,4.0,7,5,66.0,4.19,False
PRF004051,EMP00941,2023-H1,2023-06-30,3.61,3.0,7,5,67.9,4.12,False
PRF004052,EMP00941,2023-H2,2023-12-31,3.78,4.0,3,3,83.7,4.15,False
PRF004053,EMP00941,2024-H1,2024-06-30,3.81,4.0,5,4,78.5,2.78,False
PRF004054,EMP00941,2024-H2,2024-12-31,3.73,4.0,3,2,68.2,4.45,False
PRF004055,EMP00941,2025-H1,2025-06-30,3.87,4.0,7,5,64.8,4.25,False
PRF004056,EMP00942,2023-H1,2023-06-30,3.32,3.0,4,3,64.0,3.6,False
PRF004057,EMP00942,2023-H2,2023-12-31,3.31,4.0,6,5,75.4,3.49,True
PRF004058,EMP00942,2024-H1,2024-06-30,3.29,3.0,7,5,64.4,2.89,True
PRF004059,EMP00942,2024-H2,2024-12-31,3.12,3.0,7,4,53.3,4.21,True
PRF004060,EMP00942,2025-H1,2025-06-30,3.12,4.0,7,4,53.3,3.33,True
PRF004061,EMP00943,2023-H1,2023-06-30,2.59,2.0,7,4,50.0,3.73,True
PRF004062,EMP00943,2023-H2,2023-12-31,2.49,3.0,5,2,44.3,2.86,False
PRF004063,EMP00943,2024-H1,2024-06-30,2.37,2.0,3,2,50.9,2.19,False
PRF004064,EMP00943,2024-H2,2024-12-31,2.53,2.0,5,3,61.4,2.43,True
PRF004065,EMP00943,2025-H1,2025-06-30,2.74,3.0,5,3,56.0,2.67,True
PRF004066,EMP00944,2024-H2,2024-12-31,3.12,3.0,6,3,54.3,2.52,False
PRF004067,EMP00944,2025-H1,2025-06-30,3.32,4.0,6,4,70.6,3.27,False
PRF004068,EMP00945,2024-H2,2024-12-31,3.83,4.0,4,3,78.6,3.47,True
PRF004069,EMP00945,2025-H1,2025-06-30,3.99,5.0,5,4,70.7,3.17,False
PRF004070,EMP00946,2023-H1,2023-06-30,2.71,3.0,7,4,52.0,2.4,True
PRF004071,EMP00946,2023-H2,2023-12-31,2.84,4.0,5,3,54.9,3.67,True
PRF004072,EMP00946,2024-H1,2024-06-30,2.88,2.0,6,3,43.5,3.1,True
PRF004073,EMP00946,2024-H2,2024-12-31,2.98,2.0,3,1,48.3,2.3,False
PRF004074,EMP00946,2025-H1,2025-06-30,2.98,2.0,6,4,60.0,3.23,False
PRF004075,EMP00947,2023-H1,2023-06-30,3.6,4.0,4,3,69.1,3.11,False
PRF004076,EMP00947,2023-H2,2023-12-31,3.67,4.0,5,4,85.8,3.99,True
PRF004077,EMP00947,2024-H1,2024-06-30,3.69,4.0,7,4,60.6,3.94,True
PRF004078,EMP00947,2024-H2,2024-12-31,3.64,4.0,4,3,80.7,2.97,True
PRF004079,EMP00947,2025-H1,2025-06-30,3.7,4.0,7,4,64.0,2.86,False
PRF004080,EMP00948,2024-H1,2024-06-30,3.69,,6,5,81.7,3.01,True
PRF004081,EMP00948,2024-H2,2024-12-31,3.9,4.0,6,4,67.3,3.8,True
PRF004082,EMP00948,2025-H1,2025-06-30,3.89,3.0,3,2,78.2,2.45,True
PRF004083,EMP00949,2024-H1,2024-06-30,2.74,4.0,3,2,64.2,2.19,False
PRF004084,EMP00949,2024-H2,2024-12-31,2.62,3.0,7,3,48.4,2.56,True
PRF004085,EMP00949,2025-H1,2025-06-30,2.66,2.0,7,4,54.5,2.8,True
PRF004086,EMP00950,2023-H1,2023-06-30,2.46,2.0,7,3,42.4,1.7,False
PRF004087,EMP00950,2023-H2,2023-12-31,2.49,3.0,6,3,45.0,2.74,True
PRF004088,EMP00950,2024-H1,2024-06-30,2.53,3.0,5,2,45.7,3.34,True
PRF004089,EMP00950,2024-H2,2024-12-31,2.44,3.0,4,1,30.0,2.86,True
PRF004090,EMP00950,2025-H1,2025-06-30,2.62,3.0,6,3,53.0,2.99,True
PRF004091,EMP00951,2023-H2,2023-12-31,3.62,4.0,5,4,87.2,3.03,True
PRF004092,EMP00951,2024-H1,2024-06-30,3.73,4.0,5,4,84.0,4.07,False
PRF004093,EMP00951,2024-H2,2024-12-31,3.83,3.0,6,5,86.3,4.51,False
PRF004094,EMP00951,2025-H1,2025-06-30,3.63,4.0,7,5,70.6,3.73,True
PRF004095,EMP00952,2023-H1,2023-06-30,1.76,2.0,3,1,31.4,2.16,False
PRF004096,EMP00952,2023-H2,2023-12-31,1.91,2.0,3,1,46.8,2.07,True
PRF004097,EMP00952,2024-H1,2024-06-30,1.87,2.0,3,1,34.6,1.86,False
PRF004098,EMP00952,2024-H2,2024-12-31,1.97,2.0,6,2,35.1,1.6,True
PRF004099,EMP00952,2025-H1,2025-06-30,2.09,3.0,5,2,42.5,1.59,True
PRF004100,EMP00953,2023-H1,2023-06-30,3.45,3.0,6,4,74.3,3.3,True
PRF004101,EMP00953,2023-H2,2023-12-31,3.42,3.0,6,4,63.3,3.49,True
PRF004102,EMP00953,2024-H1,2024-06-30,3.52,,7,5,72.3,3.84,True
PRF004103,EMP00953,2024-H2,2024-12-31,3.54,4.0,5,4,80.8,3.07,True
PRF004104,EMP00953,2025-H1,2025-06-30,3.58,4.0,4,3,73.2,3.86,False
PRF004105,EMP00954,2023-H1,2023-06-30,3.65,4.0,5,4,83.8,4.46,True
PRF004106,EMP00954,2023-H2,2023-12-31,3.94,4.0,5,3,63.5,3.32,True
PRF004107,EMP00954,2024-H1,2024-06-30,4.0,4.0,3,2,70.1,3.35,False
PRF004108,EMP00954,2024-H2,2024-12-31,4.05,4.0,7,5,70.7,2.97,True
PRF004109,EMP00954,2025-H1,2025-06-30,4.05,4.0,7,7,95.3,4.17,False
PRF004110,EMP00955,2023-H1,2023-06-30,4.1,4.0,5,4,74.9,3.87,True
PRF004111,EMP00955,2023-H2,2023-12-31,4.15,5.0,4,3,87.2,3.98,True
PRF004112,EMP00955,2024-H1,2024-06-30,4.21,4.0,3,3,87.6,4.17,True
PRF004113,EMP00955,2024-H2,2024-12-31,4.49,4.0,5,4,89.5,4.74,True
PRF004114,EMP00955,2025-H1,2025-06-30,4.7,4.0,5,4,86.3,5.0,True
PRF004115,EMP00956,2023-H2,2023-12-31,3.77,3.0,3,3,84.0,3.5,True
PRF004116,EMP00956,2024-H1,2024-06-30,3.75,3.0,5,4,74.8,4.32,False
PRF004117,EMP00956,2024-H2,2024-12-31,3.63,3.0,5,3,64.7,3.95,False
PRF004118,EMP00956,2025-H1,2025-06-30,3.6,3.0,7,4,62.4,3.31,False
PRF004119,EMP00957,2023-H2,2023-12-31,3.08,3.0,6,5,78.8,2.7,False
PRF004120,EMP00957,2024-H1,2024-06-30,2.84,3.0,3,1,45.9,2.62,False
PRF004121,EMP00957,2024-H2,2024-12-31,2.85,4.0,7,5,65.5,2.74,False
PRF004122,EMP00957,2025-H1,2025-06-30,2.89,3.0,7,4,51.6,2.45,False
PRF004123,EMP00958,2023-H1,2023-06-30,3.8,5.0,4,3,79.3,3.65,False
PRF004124,EMP00958,2023-H2,2023-12-31,3.95,4.0,3,3,89.2,4.17,True
PRF004125,EMP00958,2024-H1,2024-06-30,4.07,4.0,4,3,86.9,3.93,False
PRF004126,EMP00958,2024-H2,2024-12-31,3.98,4.0,6,5,81.9,3.08,False
PRF004127,EMP00958,2025-H1,2025-06-30,4.12,4.0,7,6,85.9,3.84,True
PRF004128,EMP00959,2023-H1,2023-06-30,2.47,3.0,4,1,30.0,2.86,True
PRF004129,EMP00959,2023-H2,2023-12-31,2.36,2.0,4,2,51.2,2.29,False
PRF004130,EMP00959,2024-H1,2024-06-30,2.34,3.0,7,3,44.9,2.02,True
PRF004131,EMP00959,2024-H2,2024-12-31,2.53,,4,2,51.9,2.21,True
PRF004132,EMP00959,2025-H1,2025-06-30,2.74,2.0,7,3,43.2,2.39,True
PRF004133,EMP00960,2023-H1,2023-06-30,4.09,4.0,3,2,78.2,5.0,True
PRF004134,EMP00960,2023-H2,2023-12-31,4.31,4.0,7,6,78.9,3.09,True
PRF004135,EMP00960,2024-H1,2024-06-30,4.59,5.0,3,3,94.1,5.0,True
PRF004136,EMP00960,2024-H2,2024-12-31,4.5,5.0,6,5,85.0,4.89,False
PRF004137,EMP00960,2025-H1,2025-06-30,4.65,5.0,4,4,93.0,4.26,True
PRF004138,EMP00961,2024-H1,2024-06-30,3.77,4.0,6,4,64.1,4.51,True
PRF004139,EMP00961,2024-H2,2024-12-31,3.82,3.0,5,4,79.3,3.93,False
PRF004140,EMP00961,2025-H1,2025-06-30,3.85,5.0,3,2,81.7,3.87,True
PRF004141,EMP00962,2023-H1,2023-06-30,2.61,3.0,5,3,57.2,1.42,True
PRF004142,EMP00962,2023-H2,2023-12-31,2.68,3.0,4,2,46.6,2.16,True
PRF004143,EMP00962,2024-H1,2024-06-30,2.73,3.0,3,1,40.0,2.9,True
PRF004144,EMP00962,2024-H2,2024-12-31,2.95,3.0,3,2,53.6,3.26,True
PRF004145,EMP00962,2025-H1,2025-06-30,3.11,2.0,5,3,56.8,3.32,True
PRF004146,EMP00963,2023-H1,2023-06-30,2.66,3.0,5,3,52.8,3.73,False
PRF004147,EMP00963,2023-H2,2023-12-31,2.87,3.0,7,5,65.2,3.22,True
PRF004148,EMP00963,2024-H1,2024-06-30,3.03,3.0,3,2,53.3,2.45,False
PRF004149,EMP00963,2024-H2,2024-12-31,3.22,2.0,3,2,71.1,2.77,True
PRF004150,EMP00963,2025-H1,2025-06-30,3.33,3.0,4,3,73.1,3.64,True
PRF004151,EMP00964,2023-H1,2023-06-30,3.75,4.0,6,4,67.5,3.04,True
PRF004152,EMP00964,2023-H2,2023-12-31,3.82,5.0,4,3,79.1,3.71,False
PRF004153,EMP00964,2024-H1,2024-06-30,4.1,4.0,3,2,82.9,4.01,True
PRF004154,EMP00964,2024-H2,2024-12-31,4.28,4.0,3,3,86.2,4.62,True
PRF004155,EMP00964,2025-H1,2025-06-30,4.13,4.0,6,6,92.7,3.83,True
PRF004156,EMP00965,2023-H2,2023-12-31,3.35,3.0,4,3,66.4,3.21,True
PRF004157,EMP00965,2024-H1,2024-06-30,3.68,3.0,5,3,59.2,2.97,True
PRF004158,EMP00965,2024-H2,2024-12-31,3.85,4.0,7,5,69.9,3.36,True
PRF004159,EMP00965,2025-H1,2025-06-30,3.84,4.0,5,3,68.6,3.73,False
PRF004160,EMP00966,2023-H1,2023-06-30,3.01,3.0,3,2,56.0,2.89,True
PRF004161,EMP00966,2023-H2,2023-12-31,3.05,3.0,7,4,58.2,3.43,True
PRF004162,EMP00966,2024-H1,2024-06-30,3.13,3.0,7,5,71.1,2.48,True
PRF004163,EMP00966,2024-H2,2024-12-31,3.19,3.0,3,2,55.9,3.68,False
PRF004164,EMP00966,2025-H1,2025-06-30,3.39,3.0,6,5,78.0,3.18,True
PRF004165,EMP00967,2023-H2,2023-12-31,3.96,4.0,3,3,86.9,4.3,False
PRF004166,EMP00967,2024-H1,2024-06-30,4.1,4.0,3,3,85.5,4.48,True
PRF004167,EMP00967,2024-H2,2024-12-31,4.3,4.0,3,3,87.9,4.29,True
PRF004168,EMP00967,2025-H1,2025-06-30,4.39,4.0,3,2,82.7,4.14,True
PRF004169,EMP00968,2024-H2,2024-12-31,3.04,3.0,6,5,75.0,3.88,True
PRF004170,EMP00968,2025-H1,2025-06-30,3.12,3.0,7,3,48.9,2.89,True
PRF004171,EMP00969,2023-H1,2023-06-30,3.89,5.0,5,4,75.6,3.81,False
PRF004172,EMP00969,2023-H2,2023-12-31,3.96,,5,4,81.7,4.31,True
PRF004173,EMP00969,2024-H1,2024-06-30,4.3,4.0,5,4,75.0,4.24,True
PRF004174,EMP00969,2024-H2,2024-12-31,4.61,5.0,3,2,77.0,5.0,True
PRF004175,EMP00969,2025-H1,2025-06-30,4.95,5.0,3,3,100.0,5.0,False
PRF004176,EMP00970,2023-H1,2023-06-30,3.8,4.0,3,3,94.1,4.46,True
PRF004177,EMP00970,2023-H2,2023-12-31,3.58,2.0,5,3,62.7,3.52,True
PRF004178,EMP00970,2024-H1,2024-06-30,3.62,4.0,7,5,76.4,4.13,True
PRF004179,EMP00970,2024-H2,2024-12-31,3.61,3.0,5,4,81.9,3.73,False
PRF004180,EMP00970,2025-H1,2025-06-30,3.49,4.0,3,2,66.4,3.9,False
PRF004181,EMP00971,2023-H2,2023-12-31,2.98,3.0,3,2,60.2,2.97,False
PRF004182,EMP00971,2024-H1,2024-06-30,3.19,,7,4,61.8,4.15,True
PRF004183,EMP00971,2024-H2,2024-12-31,3.36,4.0,4,3,70.5,2.85,True
PRF004184,EMP00971,2025-H1,2025-06-30,3.54,3.0,3,2,71.2,3.31,True
PRF004185,EMP00972,2023-H1,2023-06-30,4.23,4.0,4,4,90.9,4.95,True
PRF004186,EMP00972,2023-H2,2023-12-31,4.57,5.0,4,4,99.2,3.2,True
PRF004187,EMP00972,2024-H1,2024-06-30,4.45,5.0,7,7,100.0,3.92,False
PRF004188,EMP00972,2024-H2,2024-12-31,4.53,5.0,3,3,91.1,5.0,True
PRF004189,EMP00972,2025-H1,2025-06-30,4.58,5.0,3,3,100.0,4.49,True
PRF004190,EMP00973,2023-H1,2023-06-30,3.47,3.0,3,2,76.5,4.26,False
PRF004191,EMP00973,2023-H2,2023-12-31,3.53,3.0,7,4,60.3,3.48,True
PRF004192,EMP00973,2024-H1,2024-06-30,3.7,,3,2,63.6,3.41,True
PRF004193,EMP00973,2024-H2,2024-12-31,3.78,4.0,3,2,74.8,4.37,True
PRF004194,EMP00973,2025-H1,2025-06-30,3.98,4.0,3,2,72.5,3.99,False
PRF004195,EMP00974,2023-H2,2023-12-31,3.06,3.0,7,4,57.0,3.87,False
PRF004196,EMP00974,2024-H1,2024-06-30,3.33,3.0,6,4,64.4,3.37,True
PRF004197,EMP00974,2024-H2,2024-12-31,3.36,3.0,5,3,60.6,3.59,False
PRF004198,EMP00974,2025-H1,2025-06-30,3.59,3.0,6,5,91.1,4.23,True
PRF004199,EMP00975,2023-H1,2023-06-30,3.17,3.0,5,4,70.2,4.05,False
PRF004200,EMP00975,2023-H2,2023-12-31,3.49,4.0,7,5,73.6,3.96,True
PRF004201,EMP00975,2024-H1,2024-06-30,3.61,4.0,6,5,77.5,4.38,True
PRF004202,EMP00975,2024-H2,2024-12-31,3.98,4.0,7,5,64.5,3.29,True
PRF004203,EMP00975,2025-H1,2025-06-30,4.14,4.0,3,3,87.0,3.3,True
PRF004204,EMP00976,2024-H2,2024-12-31,4.09,4.0,5,4,84.6,4.22,False
PRF004205,EMP00976,2025-H1,2025-06-30,4.19,5.0,3,3,84.1,3.33,False
PRF004206,EMP00977,2024-H1,2024-06-30,3.64,4.0,7,5,69.1,4.27,True
PRF004207,EMP00977,2024-H2,2024-12-31,3.96,4.0,3,2,83.2,3.37,True
PRF004208,EMP00977,2025-H1,2025-06-30,3.9,4.0,7,7,94.8,3.37,False
PRF004209,EMP00978,2023-H1,2023-06-30,2.44,3.0,7,3,48.6,2.48,True
PRF004210,EMP00978,2023-H2,2023-12-31,2.63,3.0,5,3,55.8,2.86,True
PRF004211,EMP00978,2024-H1,2024-06-30,2.88,3.0,7,4,60.6,2.29,True
PRF004212,EMP00978,2024-H2,2024-12-31,2.76,3.0,5,2,46.5,2.77,False
PRF004213,EMP00978,2025-H1,2025-06-30,2.93,3.0,3,2,68.2,2.49,True
PRF004214,EMP00979,2023-H1,2023-06-30,3.27,4.0,6,4,63.9,4.01,True
PRF004215,EMP00979,2023-H2,2023-12-31,3.35,3.0,5,3,69.3,2.9,True
PRF004216,EMP00979,2024-H1,2024-06-30,3.27,3.0,3,2,71.7,3.1,False
PRF004217,EMP00979,2024-H2,2024-12-31,3.06,4.0,7,5,71.4,2.88,True
PRF004218,EMP00979,2025-H1,2025-06-30,3.16,4.0,5,3,53.1,4.03,True
PRF004219,EMP00980,2023-H1,2023-06-30,3.69,4.0,4,3,77.8,4.37,True
PRF004220,EMP00980,2023-H2,2023-12-31,4.01,5.0,7,6,81.8,3.68,True
PRF004221,EMP00980,2024-H1,2024-06-30,4.13,5.0,6,5,87.0,3.17,False
PRF004222,EMP00980,2024-H2,2024-12-31,4.21,4.0,6,6,99.6,4.88,True
PRF004223,EMP00980,2025-H1,2025-06-30,4.45,4.0,4,3,86.5,4.14,True
PRF004224,EMP00981,2024-H1,2024-06-30,3.8,4.0,4,4,97.2,3.07,True
PRF004225,EMP00981,2024-H2,2024-12-31,4.01,5.0,6,4,69.2,4.54,False
PRF004226,EMP00981,2025-H1,2025-06-30,4.04,4.0,3,2,80.2,4.07,False
PRF004227,EMP00982,2023-H1,2023-06-30,3.2,3.0,7,4,62.8,3.74,True
PRF004228,EMP00982,2023-H2,2023-12-31,3.41,4.0,7,4,59.8,3.59,True
PRF004229,EMP00982,2024-H1,2024-06-30,3.45,3.0,3,2,74.4,3.52,True
PRF004230,EMP00982,2024-H2,2024-12-31,3.58,3.0,5,3,55.4,2.67,True
PRF004231,EMP00982,2025-H1,2025-06-30,3.63,3.0,6,5,81.8,4.08,True
PRF004232,EMP00983,2023-H2,2023-12-31,3.87,4.0,3,2,80.2,3.75,True
PRF004233,EMP00983,2024-H1,2024-06-30,4.12,4.0,6,4,73.7,3.78,True
PRF004234,EMP00983,2024-H2,2024-12-31,4.24,4.0,6,5,90.7,4.3,True
PRF004235,EMP00983,2025-H1,2025-06-30,4.21,4.0,4,3,79.1,3.89,True
PRF004236,EMP00984,2023-H1,2023-06-30,3.51,,6,4,72.5,3.75,False
PRF004237,EMP00984,2023-H2,2023-12-31,3.71,4.0,7,5,65.5,3.32,True
PRF004238,EMP00984,2024-H1,2024-06-30,3.76,4.0,4,3,80.9,4.16,True
PRF004239,EMP00984,2024-H2,2024-12-31,3.78,4.0,6,4,67.3,3.54,False
PRF004240,EMP00984,2025-H1,2025-06-30,4.01,3.0,5,4,75.3,4.25,True
PRF004241,EMP00985,2023-H2,2023-12-31,3.63,3.0,3,2,70.6,3.34,True
PRF004242,EMP00985,2024-H1,2024-06-30,3.94,4.0,3,2,76.3,4.92,True
PRF004243,EMP00985,2024-H2,2024-12-31,4.13,4.0,5,3,63.6,4.07,True
PRF004244,EMP00985,2025-H1,2025-06-30,4.27,4.0,4,3,81.1,3.97,False
PRF004245,EMP00986,2024-H2,2024-12-31,3.11,3.0,4,3,73.0,3.21,True
PRF004246,EMP00986,2025-H1,2025-06-30,3.2,4.0,3,2,70.2,3.43,True
PRF004247,EMP00987,2023-H1,2023-06-30,2.95,3.0,5,3,63.4,3.32,False
PRF004248,EMP00987,2023-H2,2023-12-31,3.08,3.0,7,4,58.6,3.19,True
PRF004249,EMP00987,2024-H1,2024-06-30,3.2,3.0,4,3,67.1,2.81,True
PRF004250,EMP00987,2024-H2,2024-12-31,3.31,3.0,4,2,60.9,3.18,True
PRF004251,EMP00987,2025-H1,2025-06-30,3.11,3.0,6,3,55.3,2.91,True
PRF004252,EMP00988,2023-H1,2023-06-30,2.59,2.0,6,3,50.3,1.47,True
PRF004253,EMP00988,2023-H2,2023-12-31,2.54,2.0,4,2,52.5,2.79,False
PRF004254,EMP00988,2024-H1,2024-06-30,2.65,3.0,3,2,50.5,2.74,False
PRF004255,EMP00988,2024-H2,2024-12-31,2.72,3.0,4,2,56.5,2.16,True
PRF004256,EMP00988,2025-H1,2025-06-30,2.92,,7,4,58.6,3.92,True
PRF004257,EMP00989,2023-H1,2023-06-30,2.95,,4,3,70.5,3.13,False
PRF004258,EMP00989,2023-H2,2023-12-31,2.97,3.0,7,4,56.9,2.93,True
PRF004259,EMP00989,2024-H1,2024-06-30,2.98,4.0,5,2,48.0,2.57,True
PRF004260,EMP00989,2024-H2,2024-12-31,2.96,3.0,4,3,68.5,3.22,True
PRF004261,EMP00989,2025-H1,2025-06-30,2.9,3.0,6,3,54.4,2.55,False
PRF004262,EMP00990,2024-H1,2024-06-30,2.76,3.0,7,4,56.3,1.84,True
PRF004263,EMP00990,2024-H2,2024-12-31,2.81,3.0,7,4,51.7,3.28,True
PRF004264,EMP00990,2025-H1,2025-06-30,2.79,3.0,5,3,55.3,3.43,False
PRF004265,EMP00991,2023-H1,2023-06-30,3.86,3.0,4,4,90.7,3.23,False
PRF004266,EMP00991,2023-H2,2023-12-31,3.92,4.0,3,3,93.7,3.56,True
PRF004267,EMP00991,2024-H1,2024-06-30,3.98,4.0,4,3,77.1,4.61,True
PRF004268,EMP00991,2024-H2,2024-12-31,4.2,4.0,5,4,86.5,4.35,True
PRF004269,EMP00991,2025-H1,2025-06-30,4.19,5.0,6,6,91.8,4.16,True
PRF004270,EMP00992,2023-H1,2023-06-30,3.74,4.0,5,5,90.8,4.03,True
PRF004271,EMP00992,2023-H2,2023-12-31,3.74,4.0,3,2,63.5,3.58,False
PRF004272,EMP00992,2024-H1,2024-06-30,3.77,4.0,7,5,76.8,3.34,True
PRF004273,EMP00992,2024-H2,2024-12-31,3.91,4.0,6,5,79.1,4.61,False
PRF004274,EMP00992,2025-H1,2025-06-30,4.22,5.0,5,5,98.9,4.25,True
PRF004275,EMP00993,2023-H1,2023-06-30,2.29,3.0,4,2,47.8,2.67,True
PRF004276,EMP00993,2023-H2,2023-12-31,2.28,2.0,3,2,51.8,3.3,False
PRF004277,EMP00993,2024-H1,2024-06-30,2.48,2.0,3,1,35.1,2.5,True
PRF004278,EMP00993,2024-H2,2024-12-31,2.55,2.0,4,3,67.3,2.63,True
PRF004279,EMP00993,2025-H1,2025-06-30,2.6,2.0,4,3,63.6,2.98,False
PRF004280,EMP00994,2023-H1,2023-06-30,2.49,2.0,6,3,45.3,3.18,True
PRF004281,EMP00994,2023-H2,2023-12-31,2.57,2.0,4,2,47.9,1.95,True
PRF004282,EMP00994,2024-H1,2024-06-30,2.52,3.0,4,2,49.2,2.89,False
PRF004283,EMP00994,2024-H2,2024-12-31,2.45,3.0,7,5,65.5,2.99,False
PRF004284,EMP00994,2025-H1,2025-06-30,2.81,3.0,5,3,56.5,3.22,True
PRF004285,EMP00995,2023-H1,2023-06-30,3.46,3.0,3,2,62.8,2.93,False
PRF004286,EMP00995,2023-H2,2023-12-31,3.46,3.0,7,5,76.0,3.61,True
PRF004287,EMP00995,2024-H1,2024-06-30,3.65,4.0,5,3,61.3,3.73,True
PRF004288,EMP00995,2024-H2,2024-12-31,3.72,4.0,6,4,67.6,4.03,True
PRF004289,EMP00995,2025-H1,2025-06-30,3.87,4.0,6,5,75.5,3.96,True
PRF004290,EMP00996,2023-H1,2023-06-30,3.02,4.0,4,3,65.9,3.27,True
PRF004291,EMP00996,2023-H2,2023-12-31,2.98,4.0,6,4,65.0,1.96,False
PRF004292,EMP00996,2024-H1,2024-06-30,3.12,3.0,7,4,55.7,2.73,True
PRF004293,EMP00996,2024-H2,2024-12-31,3.18,3.0,5,3,67.6,2.83,True
PRF004294,EMP00996,2025-H1,2025-06-30,3.26,3.0,3,2,69.2,3.53,False
PRF004295,EMP00997,2023-H1,2023-06-30,3.83,4.0,6,5,78.0,4.01,True
PRF004296,EMP00997,2023-H2,2023-12-31,4.04,5.0,4,3,85.0,4.32,True
PRF004297,EMP00997,2024-H1,2024-06-30,4.04,3.0,3,2,80.6,3.44,True
PRF004298,EMP00997,2024-H2,2024-12-31,3.7,4.0,4,4,91.3,4.1,False
PRF004299,EMP00997,2025-H1,2025-06-30,3.77,4.0,6,4,61.1,3.71,True
PRF004300,EMP00998,2023-H1,2023-06-30,2.77,3.0,3,1,42.6,2.06,False
PRF004301,EMP00998,2023-H2,2023-12-31,2.67,3.0,6,3,50.4,3.1,True
PRF004302,EMP00998,2024-H1,2024-06-30,2.92,3.0,4,3,62.9,3.57,True
PRF004303,EMP00998,2024-H2,2024-12-31,2.85,3.0,5,3,60.6,3.39,True
PRF004304,EMP00998,2025-H1,2025-06-30,2.9,2.0,4,3,64.7,2.73,True
PRF004305,EMP00999,2023-H1,2023-06-30,3.4,4.0,5,4,71.8,3.42,False
PRF004306,EMP00999,2023-H2,2023-12-31,3.43,4.0,5,3,69.6,3.58,True
PRF004307,EMP00999,2024-H1,2024-06-30,3.67,4.0,5,4,80.9,3.64,True
PRF004308,EMP00999,2024-H2,2024-12-31,3.56,4.0,7,5,76.1,3.66,True
PRF004309,EMP00999,2025-H1,2025-06-30,3.64,3.0,7,5,71.6,3.13,True
PRF004310,EMP01000,2023-H1,2023-06-30,3.32,3.0,5,3,62.7,3.33,True
PRF004311,EMP01000,2023-H2,2023-12-31,3.41,,4,3,68.1,3.24,True
PRF004312,EMP01000,2024-H1,2024-06-30,3.37,4.0,3,2,72.9,2.72,False
PRF004313,EMP01000,2024-H2,2024-12-31,3.4,3.0,4,3,79.8,3.25,True
PRF004314,EMP01000,2025-H1,2025-06-30,3.67,4.0,4,3,77.0,4.11,True
PRF004315,EMP01001,2024-H2,2024-12-31,3.62,4.0,6,4,68.8,3.62,True
PRF004316,EMP01001,2025-H1,2025-06-30,3.7,4.0,7,6,80.8,2.77,False
PRF004317,EMP01002,2024-H1,2024-06-30,2.87,3.0,3,2,54.1,3.07,False
PRF004318,EMP01002,2024-H2,2024-12-31,3.0,3.0,3,2,66.0,2.97,True
PRF004319,EMP01002,2025-H1,2025-06-30,3.27,3.0,3,2,81.5,3.56,True
PRF004320,EMP01003,2023-H1,2023-06-30,4.08,4.0,3,2,80.9,2.76,True
PRF004321,EMP01003,2023-H2,2023-12-31,4.2,5.0,6,5,91.1,3.79,True
PRF004322,EMP01003,2024-H1,2024-06-30,4.11,4.0,4,3,79.9,4.86,False
PRF004323,EMP01003,2024-H2,2024-12-31,4.22,5.0,7,7,98.7,4.28,True
PRF004324,EMP01003,2025-H1,2025-06-30,4.33,4.0,4,4,100.0,4.5,False
PRF004325,EMP01004,2023-H2,2023-12-31,3.67,3.0,3,2,79.8,3.36,False
PRF004326,EMP01004,2024-H1,2024-06-30,3.61,4.0,7,6,85.2,3.46,True
PRF004327,EMP01004,2024-H2,2024-12-31,3.67,3.0,5,5,93.8,3.96,False
PRF004328,EMP01004,2025-H1,2025-06-30,3.82,3.0,6,4,60.6,3.84,True
PRF004329,EMP01005,2023-H1,2023-06-30,3.63,4.0,3,3,85.5,2.74,True
PRF004330,EMP01005,2023-H2,2023-12-31,3.59,3.0,6,3,53.7,3.12,False
PRF004331,EMP01005,2024-H1,2024-06-30,3.67,4.0,6,4,73.6,4.18,True
PRF004332,EMP01005,2024-H2,2024-12-31,3.78,4.0,6,4,73.4,3.67,True
PRF004333,EMP01005,2025-H1,2025-06-30,4.1,4.0,3,3,87.3,3.96,True
PRF004334,EMP01006,2024-H2,2024-12-31,2.72,3.0,7,4,62.6,2.56,False
PRF004335,EMP01006,2025-H1,2025-06-30,2.57,2.0,4,2,41.7,3.24,False
PRF004336,EMP01007,2024-H1,2024-06-30,3.67,3.0,4,3,79.6,3.51,False
PRF004337,EMP01007,2024-H2,2024-12-31,3.94,5.0,3,3,88.7,4.03,True
PRF004338,EMP01007,2025-H1,2025-06-30,4.13,5.0,6,5,81.4,4.37,False
PRF004339,EMP01008,2023-H1,2023-06-30,2.39,2.0,4,2,50.9,2.13,False
PRF004340,EMP01008,2023-H2,2023-12-31,2.42,3.0,7,3,42.7,2.6,False
PRF004341,EMP01008,2024-H1,2024-06-30,2.6,3.0,4,2,55.6,3.02,True
PRF004342,EMP01008,2024-H2,2024-12-31,2.76,2.0,4,2,57.3,3.23,True
PRF004343,EMP01008,2025-H1,2025-06-30,2.71,3.0,3,2,63.4,2.3,True
PRF004344,EMP01009,2025-H1,2025-06-30,3.68,5.0,4,3,63.0,3.87,False
PRF004345,EMP01010,2024-H1,2024-06-30,3.27,3.0,7,4,61.1,2.47,False
