employee_id,department,country,job_level,gender,age,hire_date,tenure_days_as_of_2025_06_30,annual_salary_usd,manager_id,is_remote,employment_status
EMP01021,Operations,USA,Individual Contributor,Female,30,2016-12-27,3107,55300.0,EMP01652,False,Active
EMP01022,Customer Support,Germany,Individual Contributor,Female,28,2022-08-01,1064,52600.0,EMP00611,True,Active
EMP01023,Operations,Brazil,Senior Manager,Male,27,2020-08-24,1771,73400.0,EMP02973,False,Active
EMP01024,Engineering,UAE,Individual Contributor,Female,21,2021-12-28,1280,46300.0,EMP02612,False,Terminated
EMP01025,Customer Support,Brazil,Individual Contributor,Male,23,2021-08-18,1412,27500.0,EMP03428,False,Active
EMP01026,Engineering,India,Senior IC,Male,30,2024-03-08,479,43800.0,EMP03428,False,Active
EMP01027,Operations,Brazil,Individual Contributor,,31,2023-08-19,681,29600.0,EMP02929,False,Active
EMP01028,Engineering,Brazil,Team Lead,Male,31,2024-11-24,218,49700.0,EMP01753,False,Terminated
EMP01029,Customer Support,USA,Senior Manager,Male,28,2023-03-13,840,130200.0,EMP00611,False,Active
EMP01030,Engineering,India,Senior IC,Male,25,2021-05-19,1503,36300.0,EMP00149,True,Active
EMP01031,Engineering,Brazil,Senior IC,Male,25,2023-03-08,845,39600.0,EMP00332,False,Active
EMP01032,Customer Support,Germany,Individual Contributor,Female,24,2020-06-20,1836,42700.0,EMP00832,False,Active
EMP01033,Engineering,India,Senior IC,Female,21,2023-06-28,733,33700.0,EMP03091,False,Active
EMP01034,Operations,India,Individual Contributor,Male,27,2023-12-10,568,24800.0,EMP00756,False,Active
EMP01035,Engineering,India,Individual Contributor,Female,28,2023-09-10,659,25100.0,EMP00336,False,Active
EMP01036,Customer Support,USA,Manager,Female,37,2021-02-09,1602,99900.0,EMP03271,False,Active
EMP01037,Engineering,Brazil,Senior IC,Male,32,2018-02-25,2682,39100.0,EMP01502,True,Active
EMP01038,Engineering,UAE,Senior IC,Female,28,2016-06-07,3310,68700.0,EMP01448,False,Active
EMP01039,Engineering,USA,Individual Contributor,Male,28,2021-05-31,1491,55800.0,EMP01053,False,Active
EMP01040,Sales,Germany,Manager,Male,28,2020-08-15,1780,90300.0,EMP03309,False,Active
EMP01041,Sales,USA,Individual Contributor,Male,23,2024-10-03,270,50600.0,EMP01227,True,Active
EMP01042,Customer Support,USA,Individual Contributor,Female,27,2024-07-21,344,53500.0,EMP03020,True,Active
EMP01043,Customer Support,Canada,Manager,,21,2024-02-19,497,84200.0,EMP03480,True,Active
EMP01044,Customer Support,India,Senior IC,,31,2019-03-16,2298,36600.0,EMP01553,True,Active
EMP01045,Sales,Germany,Senior Manager,Female,33,2019-04-07,2276,137300.0,EMP02435,True,Active
EMP01046,Engineering,USA,Individual Contributor,Male,41,2015-02-17,3786,52700.0,EMP00086,False,Active
EMP01047,Sales,Canada,Team Lead,Male,27,2024-02-29,487,78500.0,EMP02714,False,Active
EMP01048,Customer Support,USA,Director,Female,31,2022-12-27,916,166600.0,,False,Active
EMP01049,Operations,Brazil,Senior IC,Female,23,2024-11-25,217,37000.0,EMP00681,False,Active
EMP01050,Sales,Germany,Team Lead,Male,24,2024-09-06,297,83100.0,EMP00040,False,Active
EMP01051,Customer Support,USA,Individual Contributor,Female,32,2023-05-03,789,52300.0,EMP00152,False,Active
EMP01052,Sales,Brazil,Team Lead,Male,21,2024-02-11,505,43800.0,EMP03008,True,Active
EMP01053,Sales,USA,Manager,Male,24,2024-02-06,510,95100.0,EMP00870,False,Active
EMP01054,Sales,Brazil,Team Lead,Female,31,2023-10-19,620,47000.0,EMP01433,False,Terminated
EMP01055,Sales,USA,Senior Manager,Male,30,2018-09-26,2469,147300.0,EMP01182,False,Active
EMP01056,Customer Support,Brazil,Senior IC,Female,29,2020-01-01,2007,41200.0,EMP01053,False,Active
EMP01057,Operations,Brazil,Senior IC,Female,25,2024-04-21,435,43700.0,EMP00601,False,Active
EMP01058,Sales,Brazil,Individual Contributor,Male,30,2020-02-07,1970,27200.0,EMP01417,False,Active
EMP01059,Engineering,USA,Team Lead,Male,30,2024-01-08,539,95800.0,EMP03235,True,Active
EMP01060,Customer Support,Brazil,Manager,Male,29,2024-10-06,267,52000.0,EMP01254,True,Active
EMP01061,Operations,Canada,Senior IC,Male,26,2023-11-06,602,68700.0,EMP02783,False,Active
EMP01062,Customer Support,USA,Individual Contributor,Male,32,2022-03-18,1200,62500.0,EMP02398,True,Active
EMP01063,Sales,USA,Senior IC,Female,27,2024-03-09,478,77700.0,EMP02772,True,Active
EMP01064,Customer Support,UAE,Team Lead,Female,32,2021-06-19,1472,84000.0,EMP01997,True,Active
EMP01065,Engineering,USA,Senior Manager,Female,22,2023-10-03,636,129200.0,EMP01295,False,Active
EMP01066,Operations,Brazil,Individual Contributor,Female,35,2022-01-16,1261,28500.0,EMP00917,False,Active
EMP01067,Engineering,Brazil,Individual Contributor,Female,27,2024-04-25,431,26700.0,EMP00989,False,Active
EMP01068,Customer Support,USA,Individual Contributor,,21,2022-10-22,982,55400.0,EMP01825,False,Active
EMP01069,Sales,India,Individual Contributor,Female,32,2024-02-26,490,27000.0,EMP01408,False,Active
EMP01070,Engineering,India,Director,Male,27,2023-04-16,806,82700.0,,False,Active
EMP01071,Operations,Germany,Senior IC,Male,32,2016-11-28,3136,65700.0,EMP01288,False,Active
EMP01072,Customer Support,UAE,Senior IC,Non-binary,24,2023-07-28,703,59300.0,EMP03225,False,Active
EMP01073,Engineering,USA,Individual Contributor,Female,27,2024-07-27,338,56700.0,EMP02239,True,Active
EMP01074,Operations,Germany,Senior IC,Male,24,2022-09-07,1027,67400.0,EMP03117,False,Active
EMP01075,Operations,UAE,Director,Male,25,2022-08-25,1040,129400.0,,False,Active
EMP01076,Engineering,USA,Senior IC,Female,25,2022-08-30,1035,63400.0,EMP02146,False,Active
EMP01077,Engineering,UAE,Individual Contributor,Female,27,2021-08-15,1415,43400.0,EMP00332,True,Active
EMP01078,Engineering,USA,Individual Contributor,Female,24,2023-08-22,678,49100.0,EMP03364,True,Active
EMP01079,Customer Support,India,Director,Male,32,2021-05-12,1510,77000.0,,False,Active
EMP01080,Engineering,USA,Director,Male,28,2022-11-20,953,166700.0,,True,Active
EMP01081,Sales,Brazil,Individual Contributor,Male,27,2024-08-13,321,28500.0,EMP01435,False,Active
EMP01082,Operations,UAE,Senior IC,Male,31,2020-12-18,1655,58500.0,EMP00318,False,Active
EMP01083,Operations,UAE,Individual Contributor,Female,27,2022-06-28,1098,53600.0,EMP02307,False,Active
EMP01084,Operations,Canada,Senior IC,Female,24,2021-07-04,1457,58400.0,EMP00157,False,Active
EMP01085,Operations,Brazil,Individual Contributor,Male,33,2024-07-10,355,31600.0,EMP02509,False,Active
EMP01086,Customer Support,Brazil,Manager,Non-binary,33,2020-10-13,1721,56300.0,EMP02910,True,Active
EMP01087,Customer Support,India,Senior Manager,Male,41,2015-06-16,3667,61500.0,EMP01457,False,Active
EMP01088,Customer Support,Canada,Individual Contributor,Female,30,2024-08-02,332,50300.0,EMP01337,True,Terminated
EMP01089,Engineering,India,Senior IC,Female,28,2020-05-05,1882,34500.0,EMP02351,False,Active
EMP01090,Engineering,Canada,Individual Contributor,Female,21,2022-06-25,1101,44900.0,EMP03024,False,Active
EMP01091,Sales,USA,Individual Contributor,Female,22,2022-11-12,961,63100.0,EMP00357,True,Active
EMP01092,Customer Support,India,Individual Contributor,Female,32,2020-09-30,1734,21800.0,EMP01572,False,Active
EMP01093,Sales,Brazil,Individual Contributor,Male,29,2021-02-01,1610,28200.0,EMP01125,False,Active
EMP01094,Sales,USA,Director,Male,29,2019-06-28,2194,175100.0,,False,Active
EMP01095,Customer Support,USA,Individual Contributor,Female,21,2024-06-27,368,61400.0,EMP00038,False,Active
EMP01096,Engineering,Canada,Manager,Female,31,2019-05-03,2250,92000.0,EMP01826,False,Active
EMP01097,Sales,Germany,Individual Contributor,Female,24,2022-01-25,1252,61100.0,EMP02656,False,Active
EMP01098,Customer Support,USA,Senior IC,Male,22,2024-11-19,223,79300.0,EMP02061,False,Active
EMP01099,Operations,Germany,Senior IC,Male,30,2023-07-23,708,55300.0,EMP00892,True,Active
EMP01100,Sales,Germany,Senior Manager,Female,23,2022-06-07,1119,109500.0,EMP01554,False,Active
EMP01101,Sales,India,Individual Contributor,Male,23,2023-08-04,696,26900.0,EMP03367,False,Active
EMP01102,Engineering,Canada,Individual Contributor,Female,28,2023-02-05,876,43600.0,EMP02932,False,Active
EMP01103,Customer Support,Canada,Team Lead,Female,30,2023-10-16,623,81400.0,EMP00442,False,Active
EMP01104,Operations,India,Team Lead,Non-binary,35,2013-03-05,4500,41300.0,EMP02240,True,Active
EMP01105,Sales,Brazil,Team Lead,Female,35,2021-04-25,1527,42300.0,EMP02184,False,Active
EMP01106,Customer Support,Germany,Individual Contributor,Female,22,2022-09-10,1024,46500.0,EMP01269,False,Active
EMP01107,Sales,UAE,Individual Contributor,Male,21,2024-05-04,422,48700.0,EMP01269,False,Active
EMP01108,Engineering,USA,Manager,Female,24,2019-06-24,2198,91600.0,EMP02499,False,Active
EMP01109,Operations,USA,Senior IC,Female,22,2021-09-04,1395,81000.0,EMP03271,True,Active
EMP01110,Sales,Canada,Senior IC,Female,27,2024-03-27,460,70600.0,EMP01114,False,Active
EMP01111,Sales,UAE,Individual Contributor,Female,22,2024-03-24,463,44400.0,EMP03250,False,Active
EMP01112,Engineering,Germany,Individual Contributor,Male,21,2023-01-20,892,44700.0,EMP02935,False,Active
EMP01113,Customer Support,Brazil,Senior Manager,Female,29,2022-09-03,1031,73900.0,EMP00178,False,Active
EMP01114,Operations,India,Team Lead,Male,32,2021-05-20,1502,41200.0,EMP00989,False,Active
EMP01115,Operations,Germany,Individual Contributor,Male,31,2022-12-07,936,44300.0,EMP01523,True,Active
EMP01116,Sales,Germany,Senior Manager,Female,32,2021-02-21,1590,142800.0,EMP02317,False,Active
EMP01117,Sales,USA,Senior IC,Female,23,2023-08-03,697,69500.0,EMP00802,False,Active
EMP01118,Customer Support,India,Individual Contributor,Female,28,2022-12-05,938,23300.0,EMP01438,False,Active
EMP01119,Sales,India,Individual Contributor,Female,33,2019-05-01,2252,27000.0,EMP00336,True,Active
EMP01120,Operations,India,Team Lead,Female,27,2021-01-04,1638,42700.0,EMP00370,False,Active
EMP01121,Customer Support,USA,Individual Contributor,Male,28,2022-10-25,979,61800.0,EMP01498,False,Active
EMP01122,Sales,Canada,Senior IC,Female,23,2022-02-25,1221,63000.0,EMP02206,True,Active
EMP01123,Operations,India,Team Lead,Male,25,2022-12-02,941,41600.0,EMP01555,True,Active
EMP01124,Sales,Canada,Individual Contributor,Male,27,2024-09-03,300,49300.0,EMP01336,False,Active
EMP01125,Engineering,USA,Senior Manager,Male,38,2017-12-11,2758,137900.0,EMP01742,False,Terminated
EMP01126,Engineering,India,Individual Contributor,Female,30,2024-03-01,486,26900.0,EMP02218,False,Active
EMP01127,Engineering,UAE,Individual Contributor,Female,29,2023-06-23,738,46600.0,EMP02483,False,Active
EMP01128,Customer Support,Germany,Team Lead,Non-binary,37,2013-07-12,4371,83000.0,EMP01874,False,Terminated
EMP01129,Customer Support,USA,Senior IC,Female,25,2024-05-18,408,72300.0,EMP00332,False,Active
EMP01130,Operations,USA,Senior IC,Male,21,2023-01-11,901,79700.0,EMP00146,False,Active
EMP01131,Operations,USA,Senior IC,Male,28,2019-01-25,2348,72600.0,EMP01210,True,Active
EMP01132,Engineering,India,Manager,Male,30,2016-11-18,3146,55600.0,EMP00725,True,Active
EMP01133,Sales,Germany,Manager,Female,31,2021-09-18,1381,110800.0,EMP01857,False,Active
EMP01134,Customer Support,USA,Manager,Female,34,2019-06-10,2212,103300.0,EMP02435,True,Active
EMP01135,Operations,India,Individual Contributor,Male,30,2023-03-18,835,31500.0,EMP00905,True,Active
EMP01136,Engineering,USA,Individual Contributor,Male,29,2025-04-28,63,52100.0,EMP01612,True,Active
EMP01137,Engineering,Germany,Senior IC,Male,30,2019-10-16,2084,64400.0,EMP00778,True,Active
EMP01138,Engineering,Brazil,Individual Contributor,Male,23,2022-11-10,963,30000.0,EMP01608,True,Active
EMP01139,Sales,USA,Team Lead,Male,26,2023-05-28,764,92900.0,EMP01317,False,Active
EMP01140,Customer Support,USA,Individual Contributor,Non-binary,24,2023-07-18,713,55500.0,EMP00005,False,Active
EMP01141,Engineering,USA,Individual Contributor,Male,31,2021-03-15,1568,58800.0,EMP02308,False,Active
EMP01142,Customer Support,USA,Individual Contributor,Female,27,2021-03-27,1556,56300.0,EMP01054,False,Terminated
EMP01143,Operations,India,Individual Contributor,Female,27,2022-10-21,983,30800.0,EMP02612,True,Active
EMP01144,Operations,USA,Individual Contributor,Male,31,2021-11-02,1336,55000.0,EMP02336,True,Active
EMP01145,Engineering,USA,Senior IC,Male,23,2024-05-25,401,69600.0,EMP00681,False,Active
EMP01146,Engineering,Canada,Senior IC,Female,31,2023-03-09,844,62100.0,EMP03101,False,Active
EMP01147,Customer Support,Canada,Individual Contributor,Male,21,2024-05-09,417,49800.0,EMP00081,False,Terminated
EMP01148,Customer Support,USA,Individual Contributor,Female,27,2024-05-21,405,57300.0,EMP01999,False,Active
EMP01149,Engineering,Germany,Manager,Female,28,2022-01-28,1249,101400.0,EMP02803,False,Active
EMP01150,Operations,India,Individual Contributor,Male,31,2022-09-12,1022,24600.0,EMP01877,False,Active
EMP01151,Sales,UAE,Senior IC,Female,21,2023-08-02,698,67200.0,EMP01940,True,Active
EMP01152,Operations,UAE,Senior IC,Male,21,2023-04-09,813,71300.0,EMP01624,False,Active
EMP01153,Sales,USA,Senior IC,Male,31,2021-11-16,1322,74900.0,EMP00212,True,Active
EMP01154,Sales,USA,Manager,Male,27,2021-02-21,1590,125100.0,EMP02368,False,Active
EMP01155,Engineering,Germany,Senior IC,Female,28,2021-08-10,1420,73000.0,EMP03330,True,Active
EMP01156,Sales,UAE,Director,Male,22,2024-11-29,213,167800.0,,False,Active
EMP01157,Sales,Canada,Manager,Female,28,2025-03-22,100,98600.0,EMP00204,False,Active
EMP01158,Sales,USA,Individual Contributor,Male,27,2024-01-22,525,55800.0,EMP00781,False,Active
EMP01159,Engineering,India,Individual Contributor,Female,26,2025-03-21,101,28200.0,EMP02910,False,Active
EMP01160,Customer Support,USA,Individual Contributor,Non-binary,27,2018-07-05,2552,53300.0,EMP02483,True,Active
EMP01161,Sales,Brazil,Individual Contributor,Male,29,2023-04-29,793,29700.0,EMP01278,False,Active
EMP01162,Customer Support,Canada,Senior IC,Female,21,2024-08-15,319,71900.0,EMP00870,False,Active
EMP01163,Operations,India,Individual Contributor,Female,24,2023-05-06,786,28100.0,EMP01593,False,Active
EMP01164,Sales,USA,Individual Contributor,Female,21,2025-01-16,165,55100.0,EMP00116,False,Active
EMP01165,Sales,India,Individual Contributor,Male,25,2024-08-09,325,26800.0,EMP00325,False,Active
EMP01166,Operations,Germany,Team Lead,Male,31,2023-06-19,742,86900.0,EMP00271,False,Active
EMP01167,Operations,UAE,Team Lead,Male,27,2023-09-19,650,78400.0,EMP02888,False,Active
EMP01168,Engineering,Germany,Director,Male,25,2023-06-24,737,167000.0,,False,Active
EMP01169,Customer Support,UAE,Individual Contributor,Female,29,2021-10-17,1352,46800.0,EMP01922,False,Active
EMP01170,Sales,USA,Individual Contributor,Male,30,2020-05-27,1860,51600.0,EMP00989,False,Active
EMP01171,Engineering,USA,Senior Manager,Female,28,2022-07-27,1069,128500.0,EMP02638,False,Active
EMP01172,Customer Support,Germany,Team Lead,Male,30,2020-03-22,1926,84900.0,EMP00472,True,Active
EMP01173,Sales,USA,Senior IC,Male,22,2023-09-07,662,79700.0,EMP03191,True,Active
EMP01174,Customer Support,Germany,Senior IC,Male,31,2019-09-30,2100,72100.0,EMP00299,False,Active
EMP01175,Engineering,Brazil,Individual Contributor,Female,21,2022-07-15,1081,27200.0,EMP02957,False,Active
EMP01176,Customer Support,USA,Manager,Female,32,2020-09-10,1754,107900.0,EMP00551,False,Active
EMP01177,Engineering,USA,Senior IC,Female,22,2023-08-27,673,67700.0,EMP00113,False,Active
EMP01178,Engineering,USA,Senior IC,Male,32,2022-08-19,1046,66400.0,EMP00139,False,Active
EMP01179,Sales,USA,Senior IC,Male,24,2016-02-22,3416,75200.0,EMP02713,True,Active
EMP01180,Sales,UAE,Individual Contributor,Female,34,2022-08-24,1041,50600.0,EMP01212,True,Active
EMP01181,Customer Support,Canada,Individual Contributor,Female,23,2020-06-07,1849,48400.0,EMP01439,True,Active
EMP01182,Sales,USA,Team Lead,Female,25,2020-01-06,2002,103400.0,EMP02886,False,Active
EMP01183,Sales,Brazil,Senior IC,Male,30,2021-05-26,1496,38500.0,EMP00943,False,Active
EMP01184,Sales,Brazil,Individual Contributor,Male,32,2020-11-24,1679,28900.0,EMP01927,False,Active
EMP01185,Sales,Canada,Individual Contributor,Male,25,2023-08-26,674,44200.0,EMP01047,True,Active
EMP01186,Operations,Germany,Senior Manager,Male,29,2024-02-05,511,120500.0,EMP00240,False,Active
EMP01187,Engineering,Germany,Individual Contributor,Female,22,2024-05-03,423,45600.0,EMP03483,False,Active
EMP01188,Operations,India,Individual Contributor,Female,26,2021-11-30,1308,23100.0,EMP01308,True,Active
EMP01189,Sales,UAE,Senior IC,Male,26,2022-09-15,1019,56000.0,EMP02964,False,Active
EMP01190,Customer Support,Brazil,Manager,,26,2022-01-31,1246,57400.0,EMP01486,False,Active
EMP01191,Engineering,India,Team Lead,Female,21,2024-07-02,363,40400.0,EMP03049,False,Active
EMP01192,Engineering,USA,Manager,Male,26,2023-11-30,578,104900.0,EMP00616,False,Active
EMP01193,Operations,Brazil,Individual Contributor,Female,29,2020-07-11,1815,29700.0,EMP01874,True,Active
EMP01194,Operations,UAE,Senior Manager,Female,32,2022-05-22,1135,98200.0,EMP01301,True,Active
EMP01195,Operations,Germany,Manager,Female,22,2022-07-09,1087,100400.0,EMP03481,True,Active
EMP01196,Sales,Brazil,Senior IC,Male,24,2023-03-13,840,41600.0,EMP01186,True,Active
EMP01197,Sales,Germany,Senior IC,Male,31,2024-01-10,537,73400.0,EMP02672,False,Active
EMP01198,Customer Support,India,Individual Contributor,Male,32,2019-08-15,2146,27500.0,EMP01726,True,Active
EMP01199,Sales,India,Senior IC,Male,33,2018-12-22,2382,35600.0,EMP01400,False,Active
EMP01200,Customer Support,Brazil,Individual Contributor,Male,29,2022-08-15,1050,27400.0,EMP02420,False,Active
EMP01201,Engineering,Canada,Individual Contributor,Female,29,2023-01-07,905,47700.0,EMP02250,False,Active
EMP01202,Engineering,India,Director,Male,39,2018-08-31,2495,93400.0,,True,Active
EMP01203,Operations,Germany,Individual Contributor,Female,26,2023-11-16,592,51500.0,EMP00196,True,Active
EMP01204,Customer Support,Germany,Senior IC,Male,22,2023-07-23,708,67700.0,EMP00269,False,Active
EMP01205,Sales,USA,Individual Contributor,Female,32,2020-09-05,1759,57700.0,EMP02074,True,Active
EMP01206,Sales,Germany,Individual Contributor,Female,24,2023-08-01,699,50600.0,EMP00195,False,Active
EMP01207,Customer Support,USA,Individual Contributor,Male,27,2022-09-27,1007,56200.0,EMP02105,False,Active
EMP01208,Engineering,Germany,Individual Contributor,Female,26,2025-02-20,130,49400.0,EMP03103,False,Active
EMP01209,Sales,USA,Senior IC,Male,28,2018-11-15,2419,72300.0,EMP02747,True,Active
EMP01210,Engineering,Germany,Senior Manager,Male,27,2020-12-12,1661,133800.0,EMP02414,True,Active
EMP01211,Customer Support,UAE,Senior IC,Male,32,2019-11-19,2050,52100.0,EMP00978,False,Active
EMP01212,Operations,USA,Director,Female,24,2024-03-14,473,179100.0,,False,Active
EMP01213,Engineering,India,Team Lead,Female,36,2017-12-08,2761,41300.0,EMP00645,False,Active
EMP01214,Engineering,Canada,Senior IC,Female,23,2022-12-02,941,55100.0,EMP03202,False,Terminated
EMP01215,Sales,India,Individual Contributor,Male,26,2019-07-25,2167,24300.0,EMP00325,False,Active
EMP01216,Engineering,USA,Individual Contributor,Male,36,2021-12-24,1284,55000.0,EMP01878,True,Active
EMP01217,Engineering,Germany,Manager,Female,23,2020-10-21,1713,100600.0,EMP01687,False,Active
EMP01218,Engineering,India,Senior IC,Male,28,2021-10-17,1352,37900.0,EMP00269,True,Active
EMP01219,Customer Support,India,Individual Contributor,Male,34,2023-08-05,695,28100.0,EMP00656,False,Active
