enrollment_id,employee_id,program_id,enrollment_date,completion_status,completion_pct,completion_date,assessment_score,participant_satisfaction_1to5
ENR005741,EMP00991,PRG014,2024-08-27,Completed,97.2,2024-10-31,74.8,3.4
ENR005742,EMP00991,PRG015,2025-02-09,Completed,93.5,2025-03-19,68.9,4.5
ENR005743,EMP00991,PRG016,2023-05-04,Completed,93.6,2023-07-13,95.2,3.9
ENR005744,EMP00991,PRG017,2024-12-22,Completed,95.9,2025-01-24,83.3,3.8
ENR005745,EMP00991,PRG006,2024-09-13,Completed,93.1,2024-09-24,88.2,3.2
ENR005746,EMP00991,PRG003,2025-03-11,Completed,96.5,2025-05-07,100.0,2.8
ENR005747,EMP00991,PRG004,2024-02-04,Completed,93.9,2024-04-07,85.9,3.3
ENR005748,EMP00991,PRG010,2024-02-24,Completed,94.6,2024-03-03,73.3,4.2
ENR005749,EMP00992,PRG014,2023-05-02,In Progress,39.2,,,
ENR005750,EMP00992,PRG015,2024-01-07,Completed,89.5,2024-01-16,81.8,4.7
ENR005751,EMP00992,PRG016,2023-01-24,In Progress,63.1,,,
ENR005752,EMP00992,PRG017,2024-12-09,Completed,95.1,2025-01-20,82.3,3.9
ENR005753,EMP00992,PRG005,2023-01-01,Completed,100.0,2023-01-07,69.5,4.4
ENR005754,EMP00992,PRG006,2023-12-05,Completed,96.5,2024-02-08,92.5,3.7
ENR005755,EMP00992,PRG018,2024-12-28,Completed,100.0,2025-02-08,95.4,4.4
ENR005756,EMP00993,PRG013,2023-11-11,Completed,98.9,2024-01-22,61.7,2.9
ENR005757,EMP00993,PRG014,2024-07-15,Completed,91.6,2024-08-22,100.0,3.5
ENR005758,EMP00993,PRG016,2024-05-09,Completed,94.0,2024-06-20,68.6,3.5
ENR005759,EMP00993,PRG017,2023-01-12,Completed,100.0,2023-03-18,75.2,2.5
ENR005760,EMP00994,PRG013,2023-05-07,In Progress,45.2,,,
ENR005761,EMP00994,PRG014,2023-04-20,Completed,98.0,2023-05-30,100.0,3.4
ENR005762,EMP00994,PRG016,2025-02-10,Completed,100.0,2025-03-26,74.9,3.1
ENR005763,EMP00994,PRG017,2023-12-25,Completed,95.2,2024-01-02,76.6,4.1
ENR005764,EMP00994,PRG004,2025-02-28,Completed,96.3,2025-03-28,77.0,3.7
ENR005765,EMP00994,PRG005,2023-10-22,Completed,100.0,2023-11-05,97.1,5.0
ENR005766,EMP00994,PRG026,2023-06-20,Completed,100.0,2023-07-02,76.4,5.0
ENR005767,EMP00995,PRG013,2025-04-21,Completed,98.3,2025-06-29,75.6,3.9
ENR005768,EMP00995,PRG014,2024-04-25,Completed,95.6,2024-06-27,80.1,3.5
ENR005769,EMP00995,PRG015,2024-12-03,Completed,100.0,2024-12-29,92.4,3.0
ENR005770,EMP00995,PRG016,2025-03-19,Completed,97.3,2025-03-28,76.8,4.3
ENR005771,EMP00995,PRG017,2023-07-27,Completed,93.8,2023-09-11,96.2,4.6
ENR005772,EMP00996,PRG013,2024-11-03,Completed,98.6,2024-11-10,75.6,4.0
ENR005773,EMP00996,PRG014,2023-02-09,Completed,95.5,2023-04-13,95.8,4.8
ENR005774,EMP00996,PRG015,2025-04-25,Dropped,19.7,,,2.5
ENR005775,EMP00996,PRG016,2024-01-20,Completed,96.1,2024-03-17,94.1,3.7
ENR005776,EMP00996,PRG017,2024-02-24,Dropped,38.6,,,
ENR005777,EMP00997,PRG013,2023-12-05,Completed,96.1,2024-02-16,80.7,2.7
ENR005778,EMP00997,PRG014,2024-12-31,Completed,96.0,2025-01-10,85.3,3.2
ENR005779,EMP00997,PRG015,2023-05-11,Completed,95.5,2023-06-07,78.2,4.1
ENR005780,EMP00997,PRG016,2023-11-09,Completed,93.4,2023-12-02,60.4,4.0
ENR005781,EMP00998,PRG013,2024-04-27,Completed,98.3,2024-06-25,67.8,3.6
ENR005782,EMP00998,PRG014,2025-03-07,Completed,90.0,2025-04-24,80.6,5.0
ENR005783,EMP00998,PRG015,2025-03-21,Dropped,48.8,,,
ENR005784,EMP00998,PRG016,2023-10-12,Completed,100.0,2023-12-13,81.7,3.2
ENR005785,EMP00998,PRG017,2024-01-26,Completed,98.3,2024-04-07,92.0,3.6
ENR005786,EMP00998,PRG004,2024-06-13,Completed,85.7,2024-08-15,66.3,5.0
ENR005787,EMP00998,PRG018,2025-03-29,Completed,96.9,2025-04-16,92.4,3.9
ENR005788,EMP00999,PRG013,2024-08-22,Completed,97.2,2024-11-04,69.4,5.0
ENR005789,EMP00999,PRG014,2023-07-05,Dropped,12.2,,,
ENR005790,EMP00999,PRG015,2023-08-23,Completed,97.4,2023-08-29,69.1,4.3
ENR005791,EMP00999,PRG016,2024-12-07,Completed,97.0,2025-01-22,75.0,3.5
ENR005792,EMP00999,PRG017,2023-11-04,Completed,100.0,2023-11-12,72.7,3.9
ENR005793,EMP00999,PRG010,2023-11-25,Completed,99.2,2024-01-06,90.3,3.3
ENR005794,EMP01000,PRG013,2023-09-18,Dropped,23.7,,,2.4
ENR005795,EMP01000,PRG014,2023-09-27,Completed,93.9,2023-09-30,95.2,4.4
ENR005796,EMP01000,PRG015,2025-01-13,Completed,96.5,2025-02-11,73.0,3.4
ENR005797,EMP01000,PRG016,2023-03-10,Completed,93.9,2023-03-17,59.3,3.4
ENR005798,EMP01000,PRG017,2023-04-19,Completed,100.0,2023-06-09,70.1,4.1
ENR005799,EMP01000,PRG003,2023-03-01,Completed,92.2,2023-05-06,78.2,5.0
ENR005800,EMP01000,PRG002,2024-08-05,Completed,97.9,2024-10-17,84.5,2.5
ENR005801,EMP01000,PRG001,2024-07-12,Completed,93.0,2024-08-20,100.0,3.9
ENR005802,EMP01000,PRG005,2024-03-05,Dropped,18.4,,,
ENR005803,EMP01000,PRG023,2024-10-12,Completed,92.4,2024-11-18,70.0,4.0
ENR005804,EMP01001,PRG013,2024-10-28,Dropped,6.1,,,
ENR005805,EMP01001,PRG014,2023-03-10,Completed,97.2,2023-03-15,82.0,3.3
ENR005806,EMP01001,PRG015,2023-04-02,Completed,100.0,2023-06-06,66.9,4.0
ENR005807,EMP01001,PRG016,2023-09-27,Dropped,8.6,,,2.2
ENR005808,EMP01001,PRG017,2024-11-25,Completed,99.1,2024-12-29,81.2,3.8
ENR005809,EMP01002,PRG013,2025-04-14,Completed,92.7,2025-04-26,72.2,3.6
ENR005810,EMP01002,PRG014,2023-01-21,Completed,98.5,2023-02-20,78.7,3.9
ENR005811,EMP01002,PRG015,2024-02-13,Dropped,34.3,,,3.6
ENR005812,EMP01002,PRG016,2023-06-26,Completed,92.7,2023-08-05,70.8,4.1
ENR005813,EMP01002,PRG017,2024-10-10,Completed,94.3,2024-10-20,81.0,4.7
ENR005814,EMP01002,PRG012,2025-02-21,Completed,94.6,2025-03-25,77.0,4.8
ENR005815,EMP01002,PRG022,2023-06-10,Completed,89.0,2023-07-01,79.8,3.1
ENR005816,EMP01002,PRG001,2024-08-27,Completed,90.9,2024-10-26,100.0,3.7
ENR005817,EMP01003,PRG013,2023-10-14,Completed,98.4,2023-11-08,78.3,4.3
ENR005818,EMP01003,PRG014,2024-09-14,Completed,96.4,2024-11-15,75.7,4.2
ENR005819,EMP01003,PRG015,2023-04-30,Completed,100.0,2023-06-07,90.9,3.9
ENR005820,EMP01003,PRG016,2024-06-25,Completed,86.7,2024-08-29,72.0,3.8
ENR005821,EMP01003,PRG017,2023-08-05,Completed,91.4,2023-10-16,82.2,4.0
ENR005822,EMP01004,PRG013,2024-03-10,Completed,98.6,2024-05-22,76.1,4.0
ENR005823,EMP01004,PRG014,2025-02-28,Completed,92.6,2025-03-13,95.7,4.3
ENR005824,EMP01004,PRG015,2023-05-03,In Progress,35.0,,,
ENR005825,EMP01004,PRG016,2025-04-14,Completed,95.5,2025-05-14,79.0,5.0
ENR005826,EMP01004,PRG017,2025-01-21,Completed,96.5,2025-02-25,88.2,3.9
ENR005827,EMP01005,PRG013,2024-08-15,Completed,91.2,2024-08-24,83.7,4.9
ENR005828,EMP01005,PRG014,2024-05-15,Completed,94.7,2024-06-25,75.5,4.3
ENR005829,EMP01005,PRG015,2025-01-05,Completed,99.6,2025-02-18,77.2,3.2
ENR005830,EMP01005,PRG016,2025-03-19,Completed,98.7,2025-05-16,84.3,4.9
ENR005831,EMP01005,PRG017,2023-01-22,Completed,96.2,2023-03-11,79.7,3.6
ENR005832,EMP01005,PRG030,2023-11-19,Dropped,28.8,,,2.1
ENR005833,EMP01005,PRG027,2024-08-14,Completed,97.5,2024-10-18,74.2,3.5
ENR005834,EMP01005,PRG020,2025-03-21,Completed,94.7,2025-05-02,83.7,4.6
ENR005835,EMP01005,PRG018,2024-02-29,Dropped,14.9,,,
ENR005836,EMP01005,PRG012,2024-04-18,Completed,98.2,2024-05-21,92.4,4.4
ENR005837,EMP01005,PRG008,2024-04-02,In Progress,52.0,,,
ENR005838,EMP01006,PRG013,2023-03-24,Completed,100.0,2023-04-15,74.6,4.5
ENR005839,EMP01006,PRG014,2023-06-04,Completed,86.1,2023-06-27,90.5,3.1
ENR005840,EMP01006,PRG015,2023-09-15,Dropped,5.1,,,
ENR005841,EMP01006,PRG016,2023-05-23,Completed,100.0,2023-05-27,70.1,3.2
ENR005842,EMP01006,PRG017,2023-08-19,Completed,93.0,2023-10-28,89.9,5.0
ENR005843,EMP01007,PRG013,2024-10-16,Completed,100.0,2024-10-25,86.9,5.0
ENR005844,EMP01007,PRG014,2023-01-24,Completed,92.0,2023-01-28,73.8,4.0
ENR005845,EMP01007,PRG015,2024-10-22,In Progress,80.9,,,
ENR005846,EMP01007,PRG016,2023-02-18,Completed,92.2,2023-02-26,84.2,5.0
ENR005847,EMP01007,PRG017,2023-10-02,Completed,96.1,2023-11-29,81.1,4.8
ENR005848,EMP01008,PRG013,2024-01-29,In Progress,5.9,,,
ENR005849,EMP01008,PRG014,2024-03-30,Completed,95.8,2024-04-22,83.3,4.6
ENR005850,EMP01008,PRG015,2024-08-01,Completed,96.9,2024-09-13,85.8,4.1
ENR005851,EMP01008,PRG016,2024-11-06,Completed,97.0,2024-12-07,83.2,3.3
ENR005852,EMP01008,PRG017,2025-04-21,Completed,100.0,2025-06-28,86.6,4.7
ENR005853,EMP01009,PRG013,2024-02-14,Completed,95.4,2024-03-18,77.4,4.2
ENR005854,EMP01009,PRG014,2023-06-16,Completed,100.0,2023-07-14,76.4,3.5
ENR005855,EMP01009,PRG015,2023-06-04,Completed,91.6,2023-06-28,72.0,4.4
ENR005856,EMP01009,PRG016,2023-12-04,Completed,98.6,2024-01-28,78.6,4.3
ENR005857,EMP01009,PRG020,2024-06-27,Dropped,33.9,,,2.1
ENR005858,EMP01010,PRG013,2023-05-09,Completed,95.0,2023-05-27,90.7,4.5
ENR005859,EMP01010,PRG014,2024-08-05,Completed,95.4,2024-08-11,96.7,4.1
ENR005860,EMP01010,PRG015,2024-11-12,Completed,98.7,2024-11-26,100.0,4.6
ENR005861,EMP01010,PRG017,2023-03-15,In Progress,39.1,,,
ENR005862,EMP01011,PRG013,2024-02-19,Completed,95.4,2024-04-13,54.5,4.8
ENR005863,EMP01011,PRG014,2024-11-04,Completed,97.8,2024-12-09,100.0,2.8
ENR005864,EMP01011,PRG015,2023-01-06,Completed,95.2,2023-03-18,69.6,4.0
ENR005865,EMP01011,PRG016,2023-11-14,Completed,100.0,2023-12-30,91.4,4.5
ENR005866,EMP01011,PRG017,2024-06-14,Completed,100.0,2024-07-01,87.4,3.9
ENR005867,EMP01011,PRG021,2025-01-29,Completed,86.5,2025-02-28,74.5,5.0
ENR005868,EMP01011,PRG002,2023-07-13,Completed,87.3,2023-08-31,63.6,3.2
ENR005869,EMP01012,PRG013,2024-08-31,Dropped,33.6,,,
ENR005870,EMP01012,PRG014,2024-05-01,Completed,95.3,2024-05-15,66.2,2.7
ENR005871,EMP01012,PRG015,2023-12-08,Dropped,27.0,,,2.1
ENR005872,EMP01012,PRG016,2023-05-10,In Progress,54.0,,,
ENR005873,EMP01012,PRG017,2024-02-13,Dropped,26.5,,,
ENR005874,EMP01012,PRG009,2024-10-10,Completed,90.3,2024-11-06,96.7,5.0
ENR005875,EMP01013,PRG013,2025-01-26,Completed,100.0,2025-02-28,96.3,4.4
ENR005876,EMP01013,PRG014,2023-10-28,Completed,100.0,2023-11-11,82.5,4.5
ENR005877,EMP01013,PRG015,2023-06-30,Completed,94.4,2023-07-17,72.5,4.4
ENR005878,EMP01013,PRG016,2023-11-17,Completed,100.0,2023-12-11,86.8,3.3
ENR005879,EMP01013,PRG017,2024-04-28,Completed,99.9,2024-05-06,67.2,4.6
ENR005880,EMP01013,PRG004,2023-11-18,Completed,100.0,2023-11-24,89.9,3.9
ENR005881,EMP01013,PRG009,2024-01-13,Completed,97.5,2024-02-07,80.5,4.1
ENR005882,EMP01014,PRG013,2024-07-22,Completed,94.8,2024-09-28,76.7,4.7
ENR005883,EMP01014,PRG014,2024-04-27,Completed,100.0,2024-05-29,81.3,3.4
ENR005884,EMP01014,PRG015,2023-09-18,Dropped,11.0,,,2.4
ENR005885,EMP01014,PRG016,2024-02-13,Completed,97.4,2024-04-06,89.2,4.2
ENR005886,EMP01014,PRG017,2025-01-08,Dropped,18.1,,,
ENR005887,EMP01014,PRG024,2023-12-12,Completed,98.7,2024-02-08,88.7,3.9
ENR005888,EMP01015,PRG013,2023-01-04,Dropped,29.8,,,2.9
ENR005889,EMP01015,PRG014,2024-05-13,Dropped,16.8,,,2.1
ENR005890,EMP01015,PRG015,2025-02-10,Completed,92.7,2025-02-17,75.0,3.6
ENR005891,EMP01015,PRG016,2023-10-29,In Progress,65.6,,,
ENR005892,EMP01015,PRG017,2023-08-25,Completed,100.0,2023-11-05,91.7,3.4
ENR005893,EMP01015,PRG009,2025-01-16,Completed,97.4,2025-03-19,88.7,3.8
ENR005894,EMP01016,PRG014,2024-06-21,Completed,99.2,2024-08-26,63.9,4.0
ENR005895,EMP01016,PRG015,2024-02-09,Completed,99.9,2024-02-26,100.0,4.0
ENR005896,EMP01016,PRG016,2023-02-05,Completed,94.8,2023-02-27,80.9,4.2
ENR005897,EMP01016,PRG017,2024-09-04,Completed,100.0,2024-09-29,82.4,3.9
ENR005898,EMP01016,PRG025,2024-06-10,Completed,100.0,2024-06-25,85.8,3.6
ENR005899,EMP01017,PRG013,2024-03-31,Completed,87.8,2024-05-12,78.9,4.8
ENR005900,EMP01017,PRG015,2024-08-02,Dropped,0.0,,,3.9
ENR005901,EMP01017,PRG016,2024-11-18,Completed,98.5,2025-01-12,93.7,4.3
ENR005902,EMP01017,PRG017,2023-06-26,Completed,93.5,2023-08-03,72.5,3.6
ENR005903,EMP01017,PRG018,2025-03-17,Completed,98.1,2025-04-04,87.2,4.0
ENR005904,EMP01017,PRG031,2024-09-11,Completed,100.0,2024-10-28,89.0,4.9
ENR005905,EMP01019,PRG014,2023-04-09,Completed,100.0,2023-04-26,94.4,4.2
ENR005906,EMP01019,PRG015,2023-05-01,Completed,96.6,2023-06-28,79.8,3.2
ENR005907,EMP01019,PRG016,2024-08-13,Completed,97.9,2024-08-18,94.8,3.6
ENR005908,EMP01019,PRG017,2024-03-03,Completed,94.1,2024-04-25,67.3,5.0
ENR005909,EMP01019,PRG008,2023-05-16,Completed,97.9,2023-06-24,80.6,4.4
ENR005910,EMP01020,PRG013,2024-02-15,In Progress,15.5,,,
ENR005911,EMP01020,PRG014,2024-03-21,In Progress,33.5,,,
ENR005912,EMP01020,PRG015,2025-01-09,Completed,97.2,2025-01-28,88.5,3.4
ENR005913,EMP01020,PRG016,2024-09-02,Completed,99.6,2024-11-12,62.6,4.0
ENR005914,EMP01020,PRG017,2023-06-13,Completed,96.1,2023-07-29,66.6,4.2
ENR005915,EMP01020,PRG022,2024-02-08,Completed,96.9,2024-04-18,80.1,3.8
ENR005916,EMP01021,PRG013,2023-08-02,Completed,100.0,2023-10-03,78.3,4.2
ENR005917,EMP01021,PRG014,2024-11-26,Dropped,32.0,,,2.6
ENR005918,EMP01021,PRG015,2023-11-19,Completed,100.0,2023-12-08,89.5,3.4
ENR005919,EMP01021,PRG016,2023-12-17,Completed,97.6,2024-01-14,86.0,4.2
ENR005920,EMP01021,PRG017,2025-01-23,Completed,99.9,2025-02-01,79.5,4.0
ENR005921,EMP01022,PRG013,2024-06-05,In Progress,70.3,,,
ENR005922,EMP01022,PRG014,2023-01-23,In Progress,29.7,,,
ENR005923,EMP01022,PRG015,2025-02-08,Dropped,27.2,,,
ENR005924,EMP01022,PRG016,2025-03-13,Completed,94.7,2025-04-17,80.6,4.7
ENR005925,EMP01022,PRG017,2023-01-09,In Progress,14.8,,,
ENR005926,EMP01022,PRG029,2025-04-22,Dropped,10.5,,,
ENR005927,EMP01023,PRG013,2024-05-07,In Progress,33.5,,,
ENR005928,EMP01023,PRG014,2023-12-04,Completed,91.2,2023-12-10,72.7,4.2
ENR005929,EMP01023,PRG015,2025-02-25,Completed,93.7,2025-04-05,86.1,2.8
ENR005930,EMP01023,PRG016,2024-04-24,In Progress,63.2,,,
ENR005931,EMP01023,PRG017,2025-01-30,Completed,96.2,2025-04-04,81.5,4.2
ENR005932,EMP01023,PRG008,2024-02-28,In Progress,79.7,,,
ENR005933,EMP01023,PRG001,2025-03-14,Dropped,45.8,,,
ENR005934,EMP01024,PRG013,2024-01-21,Dropped,12.9,,,3.3
ENR005935,EMP01024,PRG014,2023-01-07,Completed,96.2,2023-01-31,61.1,2.2
ENR005936,EMP01024,PRG015,2023-02-05,In Progress,54.3,,,
ENR005937,EMP01024,PRG016,2024-03-09,Completed,98.7,2024-05-07,97.1,3.7
ENR005938,EMP01024,PRG017,2025-04-10,Dropped,50.6,,,
ENR005939,EMP01025,PRG013,2025-04-11,Completed,99.3,2025-05-21,92.1,4.5
ENR005940,EMP01025,PRG014,2023-09-20,Dropped,1.6,,,
ENR005941,EMP01025,PRG015,2023-04-06,Completed,99.7,2023-04-10,68.9,2.7
ENR005942,EMP01025,PRG016,2023-07-29,In Progress,73.8,,,
ENR005943,EMP01025,PRG017,2024-01-20,Completed,100.0,2024-03-10,74.2,3.6
ENR005944,EMP01025,PRG008,2023-03-24,Dropped,19.8,,,
ENR005945,EMP01026,PRG013,2023-09-12,Completed,94.0,2023-10-30,80.1,3.1
ENR005946,EMP01026,PRG014,2024-12-14,Completed,99.7,2025-01-24,100.0,2.8
ENR005947,EMP01026,PRG015,2023-05-25,Dropped,16.7,,,
ENR005948,EMP01026,PRG016,2023-02-26,Completed,95.6,2023-04-26,100.0,3.4
ENR005949,EMP01026,PRG017,2024-08-09,Completed,99.6,2024-08-18,96.2,3.7
ENR005950,EMP01027,PRG013,2023-04-14,Completed,100.0,2023-05-21,81.5,3.6
ENR005951,EMP01027,PRG014,2023-03-09,Completed,95.8,2023-04-01,82.8,5.0
ENR005952,EMP01027,PRG015,2023-11-03,Completed,96.2,2023-11-24,92.3,4.8
ENR005953,EMP01027,PRG016,2024-03-07,Completed,96.4,2024-05-05,82.9,4.0
ENR005954,EMP01027,PRG017,2023-10-03,Completed,94.5,2023-12-10,79.1,4.3
ENR005955,EMP01028,PRG013,2023-02-12,Completed,97.1,2023-03-17,91.9,4.9
ENR005956,EMP01028,PRG014,2024-04-11,Completed,97.0,2024-05-19,81.7,4.6
ENR005957,EMP01028,PRG015,2025-04-07,Completed,95.6,2025-04-22,75.4,3.9
ENR005958,EMP01028,PRG016,2024-08-23,Completed,94.5,2024-10-28,73.4,3.4
ENR005959,EMP01028,PRG017,2023-03-07,Completed,89.7,2023-03-14,62.1,5.0
ENR005960,EMP01029,PRG014,2023-06-04,Completed,100.0,2023-08-07,70.2,5.0
ENR005961,EMP01029,PRG015,2023-05-30,Completed,91.5,2023-07-19,92.4,4.0
ENR005962,EMP01029,PRG016,2025-02-22,Completed,94.3,2025-03-15,86.9,3.8
ENR005963,EMP01029,PRG017,2024-10-18,In Progress,52.7,,,
ENR005964,EMP01029,PRG004,2024-03-24,Completed,93.6,2024-03-31,82.5,3.0
ENR005965,EMP01029,PRG031,2023-03-29,Completed,100.0,2023-05-21,82.1,4.5
ENR005966,EMP01029,PRG005,2023-01-09,Completed,92.4,2023-03-21,75.3,4.6
ENR005967,EMP01030,PRG014,2023-10-14,Completed,97.8,2023-11-24,83.5,3.9
ENR005968,EMP01030,PRG015,2023-01-20,Completed,88.2,2023-01-28,75.6,4.3
ENR005969,EMP01030,PRG016,2023-06-11,Completed,98.0,2023-06-24,86.4,4.4
ENR005970,EMP01030,PRG017,2023-10-20,In Progress,35.0,,,
ENR005971,EMP01031,PRG013,2023-05-30,Completed,97.1,2023-07-23,78.0,3.8
ENR005972,EMP01031,PRG014,2023-06-14,Dropped,18.0,,,
ENR005973,EMP01031,PRG015,2023-02-03,In Progress,62.4,,,
ENR005974,EMP01031,PRG016,2023-06-19,Completed,100.0,2023-06-28,90.3,3.4
ENR005975,EMP01031,PRG017,2024-04-10,Dropped,22.5,,,
ENR005976,EMP01032,PRG013,2023-03-16,Completed,91.0,2023-04-17,84.3,2.5
ENR005977,EMP01032,PRG014,2024-03-17,Completed,100.0,2024-03-21,92.5,4.8
ENR005978,EMP01032,PRG015,2023-05-10,Completed,100.0,2023-05-13,73.2,3.3
ENR005979,EMP01032,PRG016,2023-03-24,Completed,88.9,2023-05-23,78.2,4.3
ENR005980,EMP01032,PRG017,2025-04-24,Completed,97.7,2025-06-27,62.0,3.7
ENR005981,EMP01032,PRG030,2023-07-27,Completed,95.4,2023-08-11,66.8,3.4
ENR005982,EMP01033,PRG013,2024-07-30,In Progress,52.9,,,
ENR005983,EMP01033,PRG014,2024-09-27,In Progress,35.2,,,
ENR005984,EMP01033,PRG015,2024-12-31,Completed,100.0,2025-01-08,87.0,3.5
ENR005985,EMP01033,PRG016,2023-01-24,Completed,94.9,2023-02-06,75.0,4.0
ENR005986,EMP01033,PRG017,2024-10-28,Completed,98.0,2025-01-10,63.4,3.0
ENR005987,EMP01033,PRG008,2023-06-22,Completed,91.8,2023-07-03,60.2,4.2
ENR005988,EMP01034,PRG013,2024-12-01,Completed,95.9,2025-01-20,70.5,3.9
ENR005989,EMP01034,PRG014,2024-03-20,Completed,90.6,2024-05-06,83.8,3.7
ENR005990,EMP01034,PRG015,2024-11-07,In Progress,64.4,,,
ENR005991,EMP01034,PRG016,2023-07-02,Completed,100.0,2023-09-08,90.0,4.9
ENR005992,EMP01034,PRG017,2024-02-28,Completed,100.0,2024-04-29,59.2,4.1
ENR005993,EMP01035,PRG013,2023-11-12,Completed,100.0,2024-01-01,85.6,4.2
ENR005994,EMP01035,PRG014,2023-01-31,Completed,100.0,2023-04-14,89.4,4.2
ENR005995,EMP01035,PRG015,2024-03-31,Completed,100.0,2024-05-05,84.5,4.2
ENR005996,EMP01035,PRG016,2023-09-23,Completed,95.3,2023-10-22,87.1,2.9
ENR005997,EMP01035,PRG017,2025-04-23,In Progress,29.7,,,
ENR005998,EMP01035,PRG007,2023-08-14,Completed,99.1,2023-09-03,85.5,2.6
ENR005999,EMP01036,PRG013,2024-03-08,Completed,100.0,2024-05-05,74.7,4.3
ENR006000,EMP01036,PRG014,2023-03-18,Completed,88.9,2023-04-22,91.5,4.6
ENR006001,EMP01036,PRG015,2024-03-19,Completed,84.9,2024-05-19,88.1,3.4
ENR006002,EMP01036,PRG016,2024-12-12,Completed,98.9,2025-02-20,72.1,4.4
ENR006003,EMP01036,PRG017,2023-06-13,Completed,93.8,2023-08-22,65.6,5.0
ENR006004,EMP01036,PRG031,2023-04-19,Completed,96.9,2023-05-09,79.1,3.9
ENR006005,EMP01036,PRG005,2023-04-28,In Progress,36.0,,,
ENR006006,EMP01038,PRG013,2024-10-29,Completed,93.5,2024-11-26,81.3,3.3
ENR006007,EMP01038,PRG014,2023-11-20,Completed,88.1,2023-12-19,89.4,3.7
ENR006008,EMP01038,PRG015,2024-12-23,Completed,97.9,2025-01-22,67.1,3.1
ENR006009,EMP01038,PRG016,2025-04-18,Completed,93.4,2025-04-26,74.3,3.4
ENR006010,EMP01038,PRG017,2024-03-26,Completed,100.0,2024-04-09,75.9,4.0
ENR006011,EMP01038,PRG009,2023-07-20,Completed,100.0,2023-08-18,68.6,2.5
ENR006012,EMP01038,PRG006,2023-06-13,Completed,87.0,2023-07-31,83.0,4.0
ENR006013,EMP01039,PRG013,2023-09-05,Completed,96.9,2023-09-27,68.1,3.3
ENR006014,EMP01039,PRG014,2024-11-14,Completed,98.0,2024-12-08,83.8,3.9
ENR006015,EMP01039,PRG015,2024-10-14,Completed,100.0,2024-11-24,67.8,4.4
ENR006016,EMP01039,PRG016,2023-08-26,Completed,100.0,2023-09-29,74.4,4.2
ENR006017,EMP01039,PRG017,2024-06-28,Completed,100.0,2024-07-05,74.1,2.9
ENR006018,EMP01039,PRG012,2024-06-20,Completed,93.8,2024-08-30,81.0,2.9
ENR006019,EMP01039,PRG005,2024-06-06,Completed,96.7,2024-07-01,87.8,4.5
ENR006020,EMP01039,PRG004,2024-12-14,Completed,100.0,2025-02-09,89.6,4.3
ENR006021,EMP01039,PRG018,2024-04-20,Completed,93.3,2024-05-05,72.3,4.8
ENR006022,EMP01040,PRG013,2023-11-28,Completed,97.9,2024-01-07,78.0,5.0
ENR006023,EMP01040,PRG014,2024-11-13,Dropped,8.7,,,2.4
ENR006024,EMP01040,PRG015,2024-09-25,Completed,98.6,2024-11-06,83.4,4.4
ENR006025,EMP01040,PRG016,2024-04-23,In Progress,7.1,,,
ENR006026,EMP01040,PRG017,2024-01-31,Dropped,24.4,,,2.8
ENR006027,EMP01040,PRG027,2023-07-27,Completed,98.3,2023-09-13,78.4,5.0
ENR006028,EMP01040,PRG019,2024-08-31,Completed,100.0,2024-09-04,72.5,4.0
ENR006029,EMP01040,PRG029,2025-03-05,Dropped,0.0,,,1.9
ENR006030,EMP01040,PRG031,2023-05-12,In Progress,5.0,,,
ENR006031,EMP01041,PRG013,2023-12-14,Completed,100.0,2024-02-01,80.2,3.6
ENR006032,EMP01041,PRG014,2024-02-16,Dropped,38.9,,,
ENR006033,EMP01041,PRG015,2025-02-05,Completed,89.5,2025-03-28,100.0,3.8
ENR006034,EMP01041,PRG016,2024-06-16,Completed,96.7,2024-08-11,95.3,4.7
ENR006035,EMP01041,PRG017,2025-01-13,Completed,97.0,2025-03-01,79.5,3.7
ENR006036,EMP01041,PRG031,2024-03-05,Dropped,15.6,,,
ENR006037,EMP01042,PRG013,2023-12-12,Dropped,37.7,,,2.4
ENR006038,EMP01042,PRG014,2025-01-15,Completed,94.8,2025-01-21,84.9,3.2
ENR006039,EMP01042,PRG015,2023-10-24,Completed,99.4,2023-12-26,62.0,3.7
ENR006040,EMP01042,PRG016,2025-03-31,Completed,91.5,2025-05-20,78.9,4.6
ENR006041,EMP01042,PRG017,2023-10-09,Completed,100.0,2023-12-20,76.2,4.6
ENR006042,EMP01042,PRG009,2025-01-15,In Progress,51.5,,,
ENR006043,EMP01043,PRG013,2024-08-31,In Progress,72.8,,,
ENR006044,EMP01043,PRG014,2024-03-20,Completed,91.9,2024-05-13,72.8,3.7
ENR006045,EMP01043,PRG015,2025-04-08,Dropped,16.0,,,
ENR006046,EMP01043,PRG016,2025-03-05,Completed,99.8,2025-05-18,69.8,4.9
ENR006047,EMP01043,PRG017,2023-09-10,Dropped,14.5,,,
ENR006048,EMP01043,PRG005,2023-05-04,Dropped,24.3,,,
ENR006049,EMP01044,PRG013,2023-09-12,Completed,95.9,2023-10-13,67.1,4.1
ENR006050,EMP01044,PRG014,2025-03-23,Completed,98.3,2025-04-14,79.7,3.7
ENR006051,EMP01044,PRG015,2023-03-08,Completed,94.9,2023-04-08,84.0,4.3
ENR006052,EMP01044,PRG016,2025-02-12,Completed,99.7,2025-04-21,100.0,4.7
